wl,tulle_16,tulle_12,tulle_8,tulle_6,tulle_4,tulle_3,tulle_2,tulle_1
750.57,5.681,13.087,24.262,34.802,52.197,60.748,69.433,85.379
750.82,5.682,13.088,24.264,34.806,52.194,60.756,69.431,85.379
751.08,5.682,13.09,24.263,34.81,52.199,60.761,69.438,85.386
751.33,5.684,13.089,24.263,34.816,52.197,60.764,69.438,85.381
751.58,5.688,13.09,24.259,34.818,52.188,60.76,69.431,85.372
751.83,5.693,13.092,24.261,34.816,52.18,60.76,69.422,85.382
752.08,5.694,13.089,24.262,34.807,52.166,60.758,69.417,85.377
752.33,5.696,13.082,24.262,34.798,52.156,60.755,69.415,85.363
752.59,5.695,13.076,24.259,34.787,52.14,60.745,69.41,85.359
752.84,5.691,13.074,24.256,34.779,52.129,60.731,69.403,85.361
753.09,5.685,13.066,24.253,34.776,52.124,60.72,69.401,85.368
753.34,5.681,13.055,24.252,34.771,52.125,60.708,69.392,85.358
753.59,5.684,13.052,24.254,34.775,52.124,60.698,69.387,85.348
753.84,5.684,13.046,24.252,34.774,52.118,60.696,69.383,85.338
754.1,5.682,13.043,24.254,34.773,52.122,60.708,69.381,85.343
754.35,5.684,13.037,24.26,34.778,52.135,60.715,69.384,85.359
754.6,5.682,13.035,24.256,34.781,52.143,60.723,69.384,85.367
754.85,5.683,13.037,24.262,34.789,52.153,60.729,69.386,85.371
755.1,5.684,13.036,24.264,34.795,52.157,60.738,69.393,85.375
755.35,5.685,13.035,24.26,34.796,52.145,60.733,69.382,85.367
755.61,5.683,13.037,24.258,34.794,52.145,60.719,69.383,85.375
755.86,5.678,13.04,24.263,34.798,52.155,60.717,69.395,85.385
756.11,5.675,13.036,24.263,34.804,52.154,60.716,69.404,85.38
756.36,5.676,13.038,24.262,34.805,52.156,60.723,69.41,85.381
756.61,5.676,13.038,24.254,34.801,52.158,60.73,69.409,85.392
756.86,5.676,13.037,24.251,34.806,52.163,60.735,69.403,85.392
757.12,5.678,13.042,24.255,34.809,52.173,60.749,69.407,85.399
757.37,5.683,13.048,24.258,34.812,52.185,60.772,69.419,85.398
757.62,5.687,13.053,24.271,34.821,52.196,60.792,69.431,85.403
757.87,5.682,13.055,24.279,34.827,52.205,60.81,69.443,85.41
758.12,5.676,13.057,24.288,34.83,52.214,60.813,69.451,85.418
758.37,5.679,13.065,24.295,34.837,52.23,60.821,69.459,85.423
758.62,5.68,13.074,24.303,34.847,52.246,60.832,69.465,85.424
758.88,5.683,13.08,24.311,34.86,52.251,60.844,69.468,85.419
759.13,5.681,13.08,24.311,34.862,52.249,60.845,69.472,85.412
759.38,5.684,13.086,24.321,34.872,52.258,60.855,69.483,85.421
759.63,5.689,13.094,24.338,34.891,52.276,60.88,69.506,85.43
759.88,5.694,13.098,24.35,34.907,52.286,60.897,69.521,85.432
760.13,5.7,13.1,24.36,34.915,52.289,60.915,69.531,85.436
760.38,5.703,13.114,24.368,34.921,52.297,60.93,69.534,85.436
760.64,5.702,13.121,24.373,34.931,52.294,60.93,69.531,85.426
760.89,5.702,13.127,24.381,34.936,52.289,60.922,69.527,85.412
761.14,5.701,13.133,24.388,34.932,52.288,60.911,69.528,85.406
761.39,5.707,13.138,24.391,34.941,52.29,60.907,69.525,85.404
761.64,5.708,13.143,24.393,34.951,52.292,60.901,69.522,85.405
761.89,5.708,13.15,24.395,34.958,52.306,60.903,69.528,85.412
762.14,5.716,13.159,24.401,34.975,52.329,60.919,69.545,85.424
762.4,5.731,13.178,24.419,35.012,52.363,60.948,69.578,85.437
762.65,5.748,13.212,24.455,35.084,52.427,61.021,69.647,85.469
762.9,5.777,13.272,24.527,35.193,52.548,61.146,69.769,85.536
763.15,5.816,13.35,24.627,35.334,52.703,61.314,69.925,85.62
763.4,5.868,13.427,24.723,35.463,52.832,61.464,70.055,85.706
763.65,5.911,13.486,24.787,35.524,52.897,61.533,70.122,85.767
763.9,5.939,13.518,24.808,35.515,52.88,61.512,70.111,85.794
764.15,5.953,13.527,24.799,35.466,52.811,61.443,70.044,85.78
764.41,5.961,13.526,24.777,35.413,52.738,61.371,69.976,85.752
764.66,5.965,13.518,24.76,35.37,52.685,61.313,69.926,85.729
764.91,5.966,13.515,24.745,35.337,52.65,61.27,69.889,85.707
765.16,5.965,13.512,24.731,35.316,52.624,61.243,69.862,85.694
765.41,5.965,13.51,24.721,35.304,52.604,61.232,69.843,85.689
765.66,5.961,13.505,24.716,35.292,52.585,61.222,69.833,85.684
765.91,5.959,13.502,24.709,35.28,52.571,61.211,69.824,85.685
766.16,5.956,13.499,24.698,35.269,52.551,61.194,69.806,85.68
766.42,5.95,13.492,24.686,35.249,52.525,61.176,69.781,85.667
766.67,5.942,13.478,24.668,35.221,52.499,61.153,69.751,85.657
766.92,5.931,13.456,24.64,35.173,52.451,61.098,69.705,85.639
767.17,5.909,13.413,24.587,35.093,52.354,61.003,69.619,85.593
767.42,5.88,13.353,24.508,34.978,52.223,60.865,69.494,85.531
767.67,5.839,13.285,24.413,34.847,52.085,60.711,69.359,85.455
767.92,5.792,13.21,24.318,34.736,51.96,60.579,69.235,85.373
768.17,5.745,13.143,24.249,34.672,51.894,60.51,69.168,85.311
768.43,5.704,13.092,24.205,34.653,51.891,60.504,69.161,85.288
768.68,5.668,13.054,24.175,34.661,51.912,60.522,69.176,85.289
768.93,5.641,13.019,24.148,34.67,51.93,60.546,69.196,85.299
769.18,5.617,12.983,24.122,34.674,51.946,60.569,69.209,85.318
769.43,5.601,12.949,24.102,34.675,51.96,60.585,69.223,85.331
769.68,5.591,12.92,24.077,34.676,51.964,60.593,69.236,85.331
769.93,5.58,12.891,24.042,34.66,51.971,60.589,69.227,85.327
770.18,5.567,12.86,24.015,34.645,51.963,60.583,69.215,85.31
770.43,5.556,12.829,23.996,34.634,51.954,60.581,69.212,85.296
770.68,5.551,12.802,23.976,34.623,51.954,60.576,69.22,85.298
770.94,5.54,12.776,23.952,34.6,51.944,60.565,69.219,85.291
771.19,5.532,12.751,23.925,34.584,51.934,60.559,69.213,85.29
771.44,5.529,12.737,23.907,34.57,51.927,60.563,69.205,85.29
771.69,5.529,12.716,23.889,34.553,51.918,60.56,69.205,85.287
771.94,5.527,12.699,23.87,34.533,51.896,60.555,69.19,85.275
772.19,5.521,12.688,23.853,34.512,51.884,60.551,69.174,85.272
772.44,5.518,12.672,23.826,34.488,51.868,60.538,69.156,85.268
772.69,5.52,12.659,23.807,34.472,51.856,60.534,69.154,85.254
772.94,5.517,12.646,23.791,34.443,51.852,60.527,69.148,85.253
773.19,5.511,12.633,23.769,34.415,51.847,60.515,69.121,85.247
773.45,5.508,12.63,23.76,34.407,51.842,60.518,69.125,85.256
773.7,5.501,12.624,23.742,34.395,51.84,60.52,69.135,85.267
773.95,5.487,12.607,23.729,34.374,51.836,60.517,69.134,85.275
774.2,5.479,12.589,23.722,34.364,51.833,60.515,69.143,85.283
774.45,5.474,12.579,23.705,34.348,51.821,60.5,69.132,85.286
774.7,5.47,12.565,23.686,34.325,51.807,60.496,69.128,85.282
774.95,5.463,12.552,23.67,34.313,51.787,60.495,69.127,85.281
775.2,5.466,12.551,23.662,34.31,51.776,60.491,69.129,85.281
775.45,5.462,12.535,23.655,34.295,51.766,60.484,69.118,85.273
775.7,5.46,12.519,23.645,34.284,51.76,60.472,69.113,85.273
775.95,5.455,12.508,23.632,34.272,51.743,60.457,69.106,85.274
776.2,5.451,12.493,23.621,34.264,51.734,60.445,69.111,85.286
776.46,5.445,12.481,23.608,34.248,51.724,60.439,69.12,85.285
776.71,5.439,12.474,23.595,34.232,51.714,60.434,69.13,85.282
776.96,5.435,12.467,23.585,34.224,51.708,60.435,69.134,85.296
777.21,5.434,12.462,23.581,34.23,51.713,60.437,69.139,85.282
777.46,5.441,12.457,23.581,34.232,51.708,60.435,69.159,85.263
777.71,5.441,12.438,23.564,34.227,51.707,60.422,69.163,85.257
777.96,5.439,12.432,23.558,34.217,51.706,60.409,69.15,85.252
778.21,5.442,12.429,23.555,34.209,51.702,60.404,69.146,85.265
778.46,5.441,12.422,23.547,34.197,51.686,60.395,69.129,85.265
778.71,5.441,12.421,23.548,34.194,51.689,60.407,69.135,85.269
778.96,5.442,12.427,23.547,34.19,51.706,60.406,69.142,85.286
779.21,5.44,12.426,23.54,34.18,51.717,60.396,69.135,85.284
779.46,5.435,12.418,23.525,34.17,51.716,60.389,69.13,85.284
779.72,5.438,12.428,23.522,34.171,51.72,60.393,69.144,85.283
779.97,5.44,12.431,23.519,34.183,51.725,60.393,69.156,85.29
780.22,5.442,12.437,23.526,34.189,51.738,60.403,69.166,85.304
780.47,5.44,12.445,23.536,34.19,51.743,60.414,69.184,85.311
780.72,5.444,12.445,23.547,34.196,51.755,60.422,69.191,85.317
780.97,5.445,12.441,23.548,34.202,51.756,60.423,69.184,85.308
781.22,5.436,12.432,23.545,34.206,51.758,60.416,69.181,85.292
781.47,5.425,12.418,23.546,34.207,51.757,60.415,69.18,85.302
781.72,5.42,12.409,23.541,34.204,51.768,60.412,69.18,85.318
781.97,5.414,12.401,23.532,34.188,51.766,60.417,69.183,85.319
782.22,5.408,12.391,23.528,34.179,51.756,60.425,69.179,85.309
782.47,5.41,12.388,23.516,34.165,51.744,60.409,69.165,85.271
782.72,5.416,12.393,23.507,34.163,51.757,60.403,69.17,85.252
782.97,5.418,12.386,23.495,34.156,51.759,60.397,69.172,85.249
783.22,5.411,12.373,23.485,34.141,51.752,60.392,69.163,85.227
783.47,5.412,12.372,23.488,34.14,51.75,60.412,69.179,85.242
783.72,5.417,12.376,23.494,34.14,51.75,60.422,69.199,85.267
783.98,5.41,12.366,23.48,34.119,51.733,60.412,69.177,85.267
784.23,5.401,12.36,23.461,34.084,51.723,60.408,69.161,85.257
784.48,5.394,12.353,23.435,34.059,51.709,60.395,69.145,85.237
784.73,5.386,12.335,23.406,34.028,51.703,60.374,69.122,85.213
784.98,5.374,12.316,23.38,34.005,51.683,60.351,69.103,85.193
785.23,5.371,12.304,23.366,33.991,51.672,60.341,69.107,85.204
785.48,5.379,12.302,23.349,33.974,51.665,60.341,69.106,85.213
785.73,5.381,12.302,23.325,33.947,51.66,60.345,69.096,85.209
785.98,5.374,12.303,23.314,33.93,51.661,60.354,69.095,85.22
786.23,5.377,12.307,23.325,33.93,51.668,60.364,69.094,85.234
786.48,5.385,12.304,23.324,33.937,51.671,60.363,69.112,85.25
786.73,5.382,12.303,23.324,33.95,51.68,60.372,69.137,85.264
786.98,5.377,12.297,23.326,33.951,51.674,60.372,69.148,85.274
787.23,5.371,12.294,23.338,33.973,51.685,60.383,69.165,85.274
787.48,5.383,12.308,23.369,34.021,51.727,60.435,69.205,85.304
787.73,5.389,12.338,23.401,34.074,51.775,60.475,69.241,85.324
787.98,5.395,12.376,23.452,34.152,51.833,60.528,69.276,85.331
788.23,5.415,12.43,23.518,34.245,51.9,60.588,69.338,85.364
788.48,5.434,12.472,23.579,34.321,51.952,60.631,69.388,85.381
788.73,5.448,12.504,23.631,34.374,51.989,60.657,69.405,85.386
788.98,5.459,12.539,23.667,34.426,51.999,60.67,69.406,85.392
789.23,5.468,12.567,23.696,34.466,51.999,60.669,69.419,85.406
789.48,5.472,12.584,23.725,34.49,52.003,60.667,69.414,85.404
789.73,5.472,12.596,23.741,34.503,52.004,60.66,69.408,85.404
789.98,5.475,12.6,23.761,34.512,51.999,60.65,69.404,85.399
790.23,5.477,12.598,23.774,34.515,51.981,60.636,69.39,85.378
790.49,5.478,12.599,23.78,34.522,51.969,60.613,69.382,85.356
790.74,5.473,12.598,23.779,34.522,51.968,60.596,69.362,85.342
790.99,5.468,12.592,23.773,34.514,51.96,60.574,69.342,85.349
791.24,5.461,12.59,23.766,34.505,51.951,60.562,69.331,85.35
791.49,5.457,12.587,23.756,34.487,51.932,60.548,69.311,85.337
791.74,5.448,12.577,23.732,34.458,51.901,60.506,69.286,85.329
791.99,5.437,12.551,23.695,34.42,51.857,60.451,69.249,85.308
792.24,5.428,12.516,23.652,34.361,51.797,60.393,69.196,85.28
792.49,5.41,12.471,23.593,34.292,51.742,60.339,69.149,85.252
792.74,5.391,12.433,23.541,34.229,51.684,60.281,69.096,85.231
792.99,5.371,12.394,23.486,34.167,51.637,60.234,69.06,85.22
793.24,5.35,12.362,23.445,34.116,51.617,60.208,69.045,85.22
793.49,5.335,12.327,23.399,34.066,51.603,60.197,69.018,85.209
793.74,5.323,12.299,23.352,34.027,51.59,60.199,68.999,85.199
793.99,5.312,12.273,23.327,34,51.578,60.212,68.992,85.19
794.24,5.304,12.261,23.297,33.983,51.575,60.218,68.999,85.194
794.49,5.3,12.258,23.28,33.974,51.591,60.235,69.027,85.213
794.74,5.297,12.25,23.254,33.958,51.606,60.248,69.044,85.223
794.99,5.296,12.248,23.249,33.958,51.609,60.267,69.064,85.245
795.24,5.299,12.252,23.26,33.979,51.624,60.319,69.091,85.258
795.49,5.309,12.259,23.279,34.011,51.643,60.364,69.128,85.272
795.74,5.325,12.282,23.309,34.057,51.682,60.405,69.172,85.303
795.99,5.343,12.307,23.35,34.113,51.719,60.454,69.198,85.313
796.24,5.355,12.335,23.395,34.155,51.756,60.503,69.216,85.327
796.49,5.363,12.359,23.428,34.193,51.796,60.541,69.255,85.352
796.74,5.367,12.38,23.461,34.225,51.824,60.554,69.275,85.372
796.99,5.371,12.394,23.483,34.258,51.855,60.565,69.291,85.386
797.24,5.379,12.412,23.519,34.296,51.866,60.586,69.302,85.388
797.49,5.391,12.419,23.545,34.318,51.87,60.6,69.307,85.386
797.74,5.393,12.428,23.562,34.331,51.878,60.604,69.315,85.38
797.99,5.393,12.438,23.579,34.344,51.887,60.584,69.318,85.371
798.24,5.398,12.448,23.59,34.353,51.883,60.558,69.314,85.369
798.49,5.392,12.448,23.595,34.357,51.866,60.547,69.304,85.366
798.74,5.382,12.443,23.588,34.36,51.846,60.524,69.277,85.334
798.99,5.376,12.444,23.593,34.356,51.824,60.517,69.261,85.316
799.24,5.374,12.442,23.595,34.345,51.803,60.508,69.247,85.297
799.49,5.371,12.44,23.591,34.33,51.793,60.487,69.231,85.29
799.74,5.365,12.431,23.583,34.318,51.778,60.466,69.204,85.283
799.99,5.35,12.409,23.56,34.293,51.752,60.439,69.168,85.277
800.24,5.334,12.383,23.525,34.259,51.711,60.403,69.134,85.251
800.49,5.323,12.352,23.489,34.229,51.682,60.366,69.107,85.233
800.74,5.314,12.323,23.459,34.204,51.65,60.33,69.072,85.216
800.99,5.306,12.295,23.43,34.178,51.62,60.312,69.044,85.194
801.24,5.3,12.278,23.4,34.149,51.59,60.306,69.025,85.175
801.49,5.296,12.259,23.371,34.125,51.582,60.298,69.011,85.187
801.74,5.289,12.246,23.346,34.111,51.58,60.293,69.011,85.196
801.99,5.29,12.227,23.331,34.094,51.574,60.283,69.015,85.21
802.24,5.281,12.208,23.314,34.078,51.562,60.288,69.018,85.232
802.49,5.273,12.188,23.3,34.065,51.563,60.302,69.019,85.252
802.74,5.272,12.179,23.291,34.056,51.566,60.294,69.016,85.251
802.99,5.277,12.17,23.279,34.043,51.563,60.29,69.011,85.275
803.24,5.276,12.164,23.261,34.041,51.564,60.291,69.005,85.299
803.49,5.27,12.157,23.24,34.035,51.573,60.302,69.003,85.314
803.74,5.271,12.152,23.224,34.023,51.563,60.292,69.003,85.314
803.98,5.267,12.149,23.209,34.007,51.552,60.283,69.013,85.305
804.23,5.268,12.141,23.201,33.984,51.544,60.271,69.026,85.289
804.48,5.267,12.134,23.204,33.966,51.548,60.261,69.028,85.297
804.73,5.265,12.143,23.214,33.958,51.55,60.269,69.036,85.297
804.98,5.26,12.151,23.213,33.948,51.557,60.28,69.047,85.304
805.23,5.264,12.163,23.219,33.951,51.572,60.286,69.064,85.303
805.48,5.269,12.173,23.238,33.968,51.587,60.29,69.088,85.293
805.73,5.272,12.186,23.247,33.982,51.598,60.295,69.11,85.273
805.98,5.27,12.19,23.253,33.981,51.599,60.302,69.108,85.256
806.23,5.274,12.209,23.268,34.007,51.612,60.325,69.112,85.254
806.48,5.288,12.231,23.28,34.029,51.623,60.345,69.111,85.253
806.73,5.292,12.251,23.287,34.04,51.623,60.347,69.109,85.24
806.98,5.297,12.263,23.298,34.044,51.641,60.364,69.117,85.238
807.23,5.298,12.277,23.316,34.062,51.663,60.387,69.134,85.249
807.48,5.307,12.289,23.337,34.075,51.673,60.393,69.139,85.242
807.73,5.313,12.3,23.356,34.094,51.677,60.393,69.154,85.242
807.98,5.314,12.311,23.378,34.115,51.689,60.41,69.168,85.25
808.23,5.321,12.313,23.39,34.118,51.69,60.417,69.161,85.253
808.48,5.316,12.318,23.393,34.115,51.68,60.418,69.144,85.25
808.73,5.316,12.323,23.386,34.12,51.681,60.418,69.138,85.242
808.98,5.314,12.319,23.376,34.125,51.68,60.418,69.139,85.238
809.23,5.316,12.315,23.38,34.136,51.674,60.423,69.14,85.23
809.48,5.315,12.306,23.374,34.135,51.65,60.426,69.126,85.227
809.73,5.316,12.303,23.368,34.125,51.632,60.427,69.112,85.241
809.98,5.312,12.293,23.36,34.111,51.615,60.43,69.109,85.254
810.22,5.306,12.289,23.349,34.103,51.603,60.421,69.116,85.266
810.47,5.304,12.276,23.333,34.087,51.586,60.399,69.107,85.259
810.72,5.297,12.254,23.321,34.075,51.581,60.385,69.109,85.249
810.97,5.294,12.23,23.312,34.066,51.577,60.375,69.115,85.243
811.22,5.29,12.217,23.297,34.06,51.558,60.351,69.106,85.249
811.47,5.282,12.197,23.276,34.032,51.529,60.328,69.089,85.25
811.72,5.271,12.176,23.25,34.007,51.497,60.309,69.079,85.257
811.97,5.26,12.157,23.226,33.977,51.466,60.291,69.067,85.251
812.22,5.251,12.138,23.205,33.945,51.443,60.271,69.036,85.232
812.47,5.237,12.122,23.18,33.926,51.425,60.252,69.013,85.22
812.72,5.235,12.112,23.165,33.917,51.42,60.246,69.008,85.227
812.97,5.23,12.097,23.154,33.898,51.409,60.237,69.011,85.251
813.22,5.227,12.087,23.14,33.873,51.394,60.219,69,85.255
813.47,5.216,12.08,23.117,33.845,51.369,60.205,68.978,85.235
813.72,5.212,12.072,23.108,33.83,51.369,60.196,68.98,85.239
813.97,5.202,12.045,23.087,33.814,51.362,60.181,68.985,85.231
814.22,5.198,12.027,23.069,33.811,51.355,60.16,68.977,85.223
814.46,5.198,12.014,23.057,33.806,51.349,60.147,68.97,85.214
814.71,5.19,12.01,23.048,33.791,51.346,60.152,68.965,85.192
814.96,5.183,12.011,23.04,33.772,51.333,60.147,68.952,85.177
815.21,5.174,12.006,23.027,33.762,51.317,60.155,68.942,85.186
815.46,5.165,12.006,23.022,33.757,51.31,60.173,68.948,85.181
815.71,5.169,12.015,23.023,33.768,51.322,60.187,68.959,85.167
815.96,5.166,12.018,23.028,33.778,51.36,60.198,68.969,85.151
816.21,5.17,12.025,23.034,33.792,51.395,60.208,68.974,85.151
816.46,5.169,12.028,23.036,33.803,51.412,60.224,68.995,85.163
816.71,5.173,12.034,23.049,33.821,51.432,60.236,69.018,85.177
816.96,5.174,12.039,23.066,33.838,51.455,60.243,69.041,85.175
817.21,5.18,12.051,23.081,33.853,51.467,60.26,69.059,85.156
817.46,5.188,12.059,23.093,33.864,51.473,60.273,69.067,85.148
817.71,5.194,12.069,23.114,33.881,51.497,60.277,69.079,85.173
817.95,5.191,12.082,23.139,33.896,51.52,60.284,69.089,85.181
818.2,5.195,12.103,23.17,33.917,51.543,60.294,69.096,85.195
818.45,5.203,12.133,23.201,33.947,51.575,60.315,69.117,85.207
818.7,5.211,12.162,23.233,33.987,51.617,60.349,69.126,85.215
818.95,5.22,12.19,23.272,34.046,51.666,60.399,69.163,85.251
819.2,5.236,12.23,23.323,34.12,51.732,60.46,69.219,85.29
819.45,5.259,12.279,23.389,34.193,51.808,60.524,69.285,85.313
819.7,5.291,12.347,23.478,34.286,51.911,60.607,69.357,85.355
819.95,5.323,12.432,23.582,34.403,52.017,60.696,69.443,85.401
820.2,5.365,12.523,23.689,34.52,52.11,60.788,69.52,85.45
820.45,5.407,12.607,23.801,34.629,52.198,60.879,69.591,85.486
820.69,5.452,12.692,23.899,34.735,52.282,60.949,69.661,85.522
820.94,5.501,12.788,24.009,34.852,52.383,61.047,69.745,85.566
821.19,5.567,12.897,24.141,35.006,52.533,61.197,69.867,85.631
821.44,5.647,13.052,24.332,35.241,52.776,61.445,70.082,85.763
821.69,5.776,13.302,24.664,35.679,53.263,61.953,70.547,86.061
821.94,6.105,13.976,25.747,37.186,55.222,64.064,72.503,87.112
822.19,6.859,15.565,28.494,41.016,59.921,68.595,76.425,89.023
822.44,7.937,17.849,32.5,46.477,65.276,72.829,79.624,90.52
822.69,9.088,20.295,36.794,52.153,69.585,76.237,82.199,91.726
822.94,10.067,22.364,40.438,56.919,73.145,79.052,84.332,92.726
823.18,10.714,23.721,42.849,60.171,76.152,81.428,86.132,93.569
823.43,11.064,24.438,44.141,61.958,78.739,83.476,87.682,94.294
823.68,11.177,24.662,44.548,62.527,81.016,85.278,89.048,94.935
823.93,11.129,24.538,44.332,62.233,83.064,86.904,90.281,95.513
824.18,10.972,24.176,43.685,61.335,83.866,88.41,91.425,96.05
824.43,10.742,23.657,42.754,60.036,82.737,89.832,92.507,96.559
824.68,10.47,23.053,41.663,58.51,80.792,90.48,93.541,97.047
824.93,10.173,22.397,40.479,56.851,78.582,89.166,94.539,97.517
825.18,9.871,21.73,39.273,55.161,76.282,86.672,95.093,97.984
825.43,9.581,21.095,38.123,53.541,74.051,84.156,93.954,98.466
825.67,9.316,20.51,37.066,52.047,71.972,81.792,91.465,98.984
825.92,9.077,19.983,36.121,50.7,70.067,79.614,89.051,99.565
826.17,8.805,19.381,35.05,49.164,67.872,77.124,86.375,99.989
826.42,8.352,18.392,33.285,46.658,64.54,73.633,82.916,99.162
826.67,7.709,17,30.8,43.21,60.704,70.125,79.73,97.054
826.92,6.981,15.432,28.008,39.452,57.351,67.172,77.164,95.214
827.17,6.31,13.991,25.444,36.044,54.575,64.886,75.349,94.214
827.42,5.802,12.9,23.485,33.386,52.235,63.101,74.1,93.85
827.66,5.432,12.102,22.048,31.399,49.929,61.367,72.917,93.575
827.91,5.149,11.489,20.945,29.862,47.264,59.225,71.293,92.887
828.16,4.92,10.991,20.046,28.596,44.085,56.49,69.002,91.455
828.41,4.728,10.575,19.299,27.54,41.261,53.18,66.061,89.216
828.66,4.58,10.255,18.722,26.725,39.691,49.493,62.706,86.483
828.91,4.527,10.147,18.527,26.454,39.263,46.755,59.842,84.526
829.16,4.569,10.249,18.719,26.728,39.668,46.212,57.468,83.439
829.41,4.655,10.45,19.09,27.259,40.46,47.037,55.398,82.39
829.65,4.768,10.708,19.568,27.943,41.478,48.21,55.038,81.242
829.9,4.902,11.008,20.129,28.745,42.672,49.594,56.452,79.967
830.15,5.051,11.346,20.756,29.642,44.01,51.147,58.206,78.528
830.4,5.208,11.699,21.415,30.584,45.417,52.781,60.071,76.896
830.65,5.359,12.047,22.069,31.522,46.824,54.416,61.939,76.244
830.9,5.485,12.336,22.626,32.319,48.03,55.826,63.559,77.517
831.15,5.531,12.447,22.874,32.672,48.605,56.515,64.377,78.536
831.4,5.448,12.285,22.642,32.348,48.199,56.079,63.936,78.167
831.64,5.233,11.852,21.926,31.354,46.809,54.516,62.235,76.401
831.89,4.964,11.318,21.015,30.1,45.029,52.487,59.998,74.031
832.14,4.75,10.911,20.337,29.203,43.74,51.011,58.349,72.149
832.39,4.667,10.802,20.211,29.116,43.635,50.899,58.236,71.968
832.64,4.774,11.129,20.899,30.184,45.254,52.792,60.398,74.576
832.89,5.094,11.947,22.484,32.546,48.814,56.947,65.129,80.323
833.14,5.342,12.576,23.703,34.367,51.557,60.129,68.727,84.641
833.38,5.398,12.717,23.958,34.769,52.131,60.772,69.402,85.331
833.63,5.457,12.822,24.108,34.989,52.386,61.033,69.658,85.5
833.88,5.537,12.943,24.258,35.165,52.575,61.235,69.859,85.627
834.13,5.614,13.049,24.368,35.266,52.653,61.339,69.955,85.695
834.38,5.669,13.114,24.418,35.282,52.638,61.332,69.948,85.721
834.63,5.702,13.141,24.423,35.241,52.56,61.259,69.882,85.695
834.88,5.722,13.155,24.419,35.195,52.48,61.178,69.808,85.663
835.12,5.728,13.162,24.411,35.153,52.42,61.113,69.748,85.634
835.37,5.73,13.17,24.411,35.13,52.386,61.075,69.716,85.62
835.62,5.732,13.174,24.413,35.118,52.362,61.042,69.692,85.598
835.87,5.731,13.174,24.412,35.105,52.342,61.014,69.675,85.585
836.12,5.729,13.171,24.411,35.092,52.324,60.99,69.66,85.577
836.37,5.728,13.171,24.409,35.079,52.307,60.972,69.647,85.567
836.61,5.727,13.168,24.405,35.059,52.281,60.954,69.628,85.552
836.86,5.724,13.155,24.39,35.035,52.246,60.92,69.597,85.534
837.11,5.715,13.134,24.362,34.994,52.195,60.862,69.547,85.506
837.36,5.7,13.098,24.317,34.926,52.114,60.781,69.478,85.474
837.61,5.673,13.042,24.245,34.821,51.997,60.661,69.379,85.426
837.86,5.633,12.96,24.136,34.67,51.836,60.504,69.235,85.349
838.11,5.574,12.852,23.994,34.493,51.645,60.306,69.049,85.246
